TS,CAND,EVENT_ID,CLIENT,JOB_ID,STAGE,TYPE,BY,NOW,HIRE_DATE
2026-08-25 06:32:28.050,1787639547226x275909426903777280,1787639549415x611433338925442200,Voize,1786608316958x994010874159300600,Moved to ATS,Offsite,Mariam Chkhikvadze,Moved to ATS,
2026-08-25 06:32:28.050,1787639547226x275909426903777280,1787639548810x708794972654075300,Voize,1786608316958x994010874159300600,Positive response,Positive Response,Mariam Chkhikvadze,Moved to ATS,
2026-08-25 06:32:28.050,1787639547226x275909426903777280,1787639549085x164841078433132670,Voize,1786608316958x994010874159300600,Recruiter Screen,Recruiter Screen,Mariam Chkhikvadze,Moved to ATS,
2026-08-25 09:12:00.824,1787649113304x787001087888648000,1787649124546x296361492394725100,AVIV ,1786094117912x748763187480100900,,,Rodrigo Gomes,Sequence,
2026-08-25 09:12:00.824,1787649113304x787001087888648000,1787649124836x570826840209595000,AVIV ,1786094117912x748763187480100900,,,Rodrigo Gomes,Sequence,
2026-08-25 09:12:00.824,1787649113304x787001087888648000,1787649124164x223368303303921300,AVIV ,1786094117912x748763187480100900,Hired,Hired,Rodrigo Gomes,Sequence,
2026-08-25 09:12:00.824,1787649113304x787001087888648000,1787649122181x758374718185097700,AVIV ,1786094117912x748763187480100900,Interview 1,Interview 1,Rodrigo Gomes,Sequence,
2026-08-25 09:12:00.824,1787649113304x787001087888648000,1787649122860x114152407904035020,AVIV ,1786094117912x748763187480100900,Interview 2,Interview 2,Rodrigo Gomes,Sequence,
2026-08-25 09:12:00.824,1787649113304x787001087888648000,1787649123280x717566662345646100,AVIV ,1786094117912x748763187480100900,Interview 3,Interview 3,Rodrigo Gomes,Sequence,
2026-08-25 09:12:00.824,1787649113304x787001087888648000,1787649121871x160911976672726280,AVIV ,1786094117912x748763187480100900,Moved to ATS,Offsite,Rodrigo Gomes,Sequence,
2026-08-25 09:12:00.824,1787649113304x787001087888648000,1787649123677x755760243334273200,AVIV ,1786094117912x748763187480100900,Offer,Offer,Rodrigo Gomes,Sequence,
2026-08-25 09:12:00.824,1787649113304x787001087888648000,1787649121020x558573508716957440,AVIV ,1786094117912x748763187480100900,Positive response,Positive Response,Rodrigo Gomes,Sequence,
2026-08-25 09:12:00.824,1787649113304x787001087888648000,1787649121478x355432967450990200,AVIV ,1786094117912x748763187480100900,Recruiter Screen,Recruiter Screen,Rodrigo Gomes,Sequence,
2026-08-25 09:12:00.824,1787649113304x787001087888648000,1787649122507x403221889878456300,AVIV ,1786094117912x748763187480100900,Technical Interview ,Interview 1,Rodrigo Gomes,Sequence,
2026-08-25 09:14:38.498,1787649273761x119155258640502910,1787649282272x674878226687050500,AVIV ,1786094117912x748763187480100900,,,Rodrigo Gomes,Sequence,
2026-08-25 09:14:38.498,1787649273761x119155258640502910,1787649281977x899768225453217000,AVIV ,1786094117912x748763187480100900,,,Rodrigo Gomes,Sequence,
2026-08-25 09:14:38.498,1787649273761x119155258640502910,1787649281574x847209078622051600,AVIV ,1786094117912x748763187480100900,Hired,Hired,Rodrigo Gomes,Sequence,
2026-08-25 09:14:38.498,1787649273761x119155258640502910,1787649280031x825019598621767800,AVIV ,1786094117912x748763187480100900,Interview 1,Interview 1,Rodrigo Gomes,Sequence,
2026-08-25 09:14:38.498,1787649273761x119155258640502910,1787649280541x418472848247896100,AVIV ,1786094117912x748763187480100900,Interview 2,Interview 2,Rodrigo Gomes,Sequence,
2026-08-25 09:14:38.498,1787649273761x119155258640502910,1787649280846x390135747665237800,AVIV ,1786094117912x748763187480100900,Interview 3,Interview 3,Rodrigo Gomes,Sequence,
2026-08-25 09:14:38.498,1787649273761x119155258640502910,1787649279734x525541938598770050,AVIV ,1786094117912x748763187480100900,Moved to ATS,Offsite,Rodrigo Gomes,Sequence,
2026-08-25 09:14:38.498,1787649273761x119155258640502910,1787649281271x943008460923642000,AVIV ,1786094117912x748763187480100900,Offer,Offer,Rodrigo Gomes,Sequence,
2026-08-25 09:14:38.498,1787649273761x119155258640502910,1787649278830x259716749678371440,AVIV ,1786094117912x748763187480100900,Positive response,Positive Response,Rodrigo Gomes,Sequence,
2026-08-25 09:14:38.498,1787649273761x119155258640502910,1787649279209x666258838903130800,AVIV ,1786094117912x748763187480100900,Recruiter Screen,Recruiter Screen,Rodrigo Gomes,Sequence,
2026-08-25 09:14:38.498,1787649273761x119155258640502910,1787649280269x160588647101578270,AVIV ,1786094117912x748763187480100900,Technical Interview ,Interview 1,Rodrigo Gomes,Sequence,
2026-08-25 12:26:33.560,1787660625996x101526259574434620,1787660795759x678349301719083600,AVIV ,1775125002560x755091190743302100,,,Rodrigo Gomes,Sequence,
2026-08-25 12:26:33.560,1787660625996x101526259574434620,1787660795506x866763655423021600,AVIV ,1775125002560x755091190743302100,,,Rodrigo Gomes,Sequence,
2026-08-25 12:26:33.560,1787660625996x101526259574434620,1787660795182x900812441349121900,AVIV ,1775125002560x755091190743302100,Hired,Hired,Rodrigo Gomes,Sequence,
2026-08-25 12:26:33.560,1787660625996x101526259574434620,1787660794336x151359379931883540,AVIV ,1775125002560x755091190743302100,Moved to ATS,Offsite,Rodrigo Gomes,Sequence,
2026-08-25 12:26:33.560,1787660625996x101526259574434620,1787660794900x504690747239079800,AVIV ,1775125002560x755091190743302100,Offer,Offer,Rodrigo Gomes,Sequence,
2026-08-25 12:26:33.560,1787660625996x101526259574434620,1787660794661x387968522982490300,AVIV ,1775125002560x755091190743302100,Onsite,Final Interview,Rodrigo Gomes,Sequence,
2026-08-25 12:26:33.560,1787660625996x101526259574434620,1787660793742x713655916800298100,AVIV ,1775125002560x755091190743302100,Positive response,Positive Response,Rodrigo Gomes,Sequence,
2026-08-25 12:26:33.560,1787660625996x101526259574434620,1787660794096x192058418000236930,AVIV ,1775125002560x755091190743302100,Recruiter Screen,Recruiter Screen,Rodrigo Gomes,Sequence,
2026-08-25 12:26:33.578,1787660645987x188165961616687520,1787660797183x775509653300483700,AVIV ,1775125002560x755091190743302100,,,Rodrigo Gomes,Sequence,
2026-08-25 12:26:33.578,1787660645987x188165961616687520,1787660796984x163735979136115040,AVIV ,1775125002560x755091190743302100,,,Rodrigo Gomes,Sequence,
2026-08-25 12:26:33.578,1787660645987x188165961616687520,1787660796688x526694114086004600,AVIV ,1775125002560x755091190743302100,Hired,Hired,Rodrigo Gomes,Sequence,
2026-08-25 12:26:33.578,1787660645987x188165961616687520,1787660795287x434019724797430200,AVIV ,1775125002560x755091190743302100,Moved to ATS,Offsite,Rodrigo Gomes,Sequence,
2026-08-25 12:26:33.578,1787660645987x188165961616687520,1787660796102x203749879814625320,AVIV ,1775125002560x755091190743302100,Offer,Offer,Rodrigo Gomes,Sequence,
2026-08-25 12:26:33.578,1787660645987x188165961616687520,1787660795568x224707661351141400,AVIV ,1775125002560x755091190743302100,Onsite,Final Interview,Rodrigo Gomes,Sequence,
2026-08-25 12:26:33.578,1787660645987x188165961616687520,1787660794060x557946617001879400,AVIV ,1775125002560x755091190743302100,Positive response,Positive Response,Rodrigo Gomes,Sequence,
2026-08-25 12:26:33.578,1787660645987x188165961616687520,1787660795024x339461580748719100,AVIV ,1775125002560x755091190743302100,Recruiter Screen,Recruiter Screen,Rodrigo Gomes,Sequence,
2026-08-25 12:26:33.640,1787660609102x130098441074328660,1787660796871x819335671763633200,AVIV ,1775125002560x755091190743302100,,,Rodrigo Gomes,Sequence,
2026-08-25 12:26:33.640,1787660609102x130098441074328660,1787660796485x735282701767393900,AVIV ,1775125002560x755091190743302100,,,Rodrigo Gomes,Sequence,
2026-08-25 12:26:33.640,1787660609102x130098441074328660,1787660796061x743828225567089200,AVIV ,1775125002560x755091190743302100,Hired,Hired,Rodrigo Gomes,Sequence,
2026-08-25 12:26:33.640,1787660609102x130098441074328660,1787660794364x575440630214447700,AVIV ,1775125002560x755091190743302100,Moved to ATS,Offsite,Rodrigo Gomes,Sequence,
2026-08-25 12:26:33.640,1787660609102x130098441074328660,1787660795535x974431006145677300,AVIV ,1775125002560x755091190743302100,Offer,Offer,Rodrigo Gomes,Sequence,
2026-08-25 12:26:33.640,1787660609102x130098441074328660,1787660795020x330133369981801660,AVIV ,1775125002560x755091190743302100,Onsite,Final Interview,Rodrigo Gomes,Sequence,
2026-08-25 12:26:33.640,1787660609102x130098441074328660,1787660793870x265602607398411900,AVIV ,1775125002560x755091190743302100,Positive response,Positive Response,Rodrigo Gomes,Sequence,
2026-08-25 12:26:33.640,1787660609102x130098441074328660,1787660794099x433075827612402240,AVIV ,1775125002560x755091190743302100,Recruiter Screen,Recruiter Screen,Rodrigo Gomes,Sequence,
2026-08-25 12:26:33.747,1787660728007x116323527107860210,1787660796288x302093050835765570,AVIV ,1775125002560x755091190743302100,,,Rodrigo Gomes,Sequence,
2026-08-25 12:26:33.747,1787660728007x116323527107860210,1787660795992x660358098014968300,AVIV ,1775125002560x755091190743302100,,,Rodrigo Gomes,Sequence,
2026-08-25 12:26:33.747,1787660728007x116323527107860210,1787660795749x583414756123555500,AVIV ,1775125002560x755091190743302100,Hired,Hired,Rodrigo Gomes,Sequence,
2026-08-25 12:26:33.747,1787660728007x116323527107860210,1787660794734x368381314926192500,AVIV ,1775125002560x755091190743302100,Moved to ATS,Offsite,Rodrigo Gomes,Sequence,
2026-08-25 12:26:33.747,1787660728007x116323527107860210,1787660795462x876057964169898600,AVIV ,1775125002560x755091190743302100,Offer,Offer,Rodrigo Gomes,Sequence,
2026-08-25 12:26:33.747,1787660728007x116323527107860210,1787660795100x628266214208228500,AVIV ,1775125002560x755091190743302100,Onsite,Final Interview,Rodrigo Gomes,Sequence,
2026-08-25 12:26:33.747,1787660728007x116323527107860210,1787660794050x847072111944210200,AVIV ,1775125002560x755091190743302100,Positive response,Positive Response,Rodrigo Gomes,Sequence,
2026-08-25 12:26:33.747,1787660728007x116323527107860210,1787660794289x429864848861588600,AVIV ,1775125002560x755091190743302100,Recruiter Screen,Recruiter Screen,Rodrigo Gomes,Sequence,
2026-08-25 12:26:33.887,1787660700102x880959889963950000,1787660798091x168435600673675360,AVIV ,1775125002560x755091190743302100,,,Rodrigo Gomes,Sequence,
2026-08-25 12:26:33.887,1787660700102x880959889963950000,1787660798555x545946986405051460,AVIV ,1775125002560x755091190743302100,,,Rodrigo Gomes,Sequence,
2026-08-25 12:26:33.887,1787660700102x880959889963950000,1787660797627x924057398762758900,AVIV ,1775125002560x755091190743302100,Hired,Hired,Rodrigo Gomes,Sequence,
2026-08-25 12:26:33.887,1787660700102x880959889963950000,1787660795834x533948329546964500,AVIV ,1775125002560x755091190743302100,Moved to ATS,Offsite,Rodrigo Gomes,Sequence,
2026-08-25 12:26:33.887,1787660700102x880959889963950000,1787660796834x877600872821544300,AVIV ,1775125002560x755091190743302100,Offer,Offer,Rodrigo Gomes,Sequence,
2026-08-25 12:26:33.887,1787660700102x880959889963950000,1787660796213x780842732735348200,AVIV ,1775125002560x755091190743302100,Onsite,Final Interview,Rodrigo Gomes,Sequence,
2026-08-25 12:26:33.887,1787660700102x880959889963950000,1787660794218x892589164561888300,AVIV ,1775125002560x755091190743302100,Positive response,Positive Response,Rodrigo Gomes,Sequence,
2026-08-25 12:26:33.887,1787660700102x880959889963950000,1787660795004x441216283352333200,AVIV ,1775125002560x755091190743302100,Recruiter Screen,Recruiter Screen,Rodrigo Gomes,Sequence,
2026-08-25 12:26:33.986,1787660577877x583693118346953000,1787660796457x732379591208561500,AVIV ,1775125002560x755091190743302100,,,Rodrigo Gomes,Sequence,
2026-08-25 12:26:33.986,1787660577877x583693118346953000,1787660797143x320422300418260500,AVIV ,1775125002560x755091190743302100,,,Rodrigo Gomes,Sequence,
2026-08-25 12:26:33.986,1787660577877x583693118346953000,1787660796158x110124049074655340,AVIV ,1775125002560x755091190743302100,Hired,Hired,Rodrigo Gomes,Sequence,
2026-08-25 12:26:33.986,1787660577877x583693118346953000,1787660794956x777873683930181400,AVIV ,1775125002560x755091190743302100,Moved to ATS,Offsite,Rodrigo Gomes,Sequence,
2026-08-25 12:26:33.986,1787660577877x583693118346953000,1787660795865x298521934356727200,AVIV ,1775125002560x755091190743302100,Offer,Offer,Rodrigo Gomes,Sequence,
2026-08-25 12:26:33.986,1787660577877x583693118346953000,1787660795391x539934289150303170,AVIV ,1775125002560x755091190743302100,Onsite,Final Interview,Rodrigo Gomes,Sequence,
2026-08-25 12:26:33.986,1787660577877x583693118346953000,1787660794259x943789542137775400,AVIV ,1775125002560x755091190743302100,Positive response,Positive Response,Rodrigo Gomes,Sequence,
2026-08-25 12:26:33.986,1787660577877x583693118346953000,1787660794557x283786518727680000,AVIV ,1775125002560x755091190743302100,Recruiter Screen,Recruiter Screen,Rodrigo Gomes,Sequence,
2026-08-25 12:26:33.991,1787660563115x542571473748957500,1787660797493x696945916749442000,AVIV ,1775125002560x755091190743302100,,,Rodrigo Gomes,Sequence,
2026-08-25 12:26:33.991,1787660563115x542571473748957500,1787660797135x169793095433682140,AVIV ,1775125002560x755091190743302100,,,Rodrigo Gomes,Sequence,
2026-08-25 12:26:33.991,1787660563115x542571473748957500,1787660796755x905157595931131100,AVIV ,1775125002560x755091190743302100,Hired,Hired,Rodrigo Gomes,Sequence,
2026-08-25 12:26:33.991,1787660563115x542571473748957500,1787660795162x453974269883842940,AVIV ,1775125002560x755091190743302100,Moved to ATS,Offsite,Rodrigo Gomes,Sequence,
2026-08-25 12:26:33.991,1787660563115x542571473748957500,1787660796338x473960258090266900,AVIV ,1775125002560x755091190743302100,Offer,Offer,Rodrigo Gomes,Sequence,
2026-08-25 12:26:33.991,1787660563115x542571473748957500,1787660795971x382570169061155600,AVIV ,1775125002560x755091190743302100,Onsite,Final Interview,Rodrigo Gomes,Sequence,
2026-08-25 12:26:33.991,1787660563115x542571473748957500,1787660794262x519708850426806600,AVIV ,1775125002560x755091190743302100,Positive response,Positive Response,Rodrigo Gomes,Sequence,
2026-08-25 12:26:33.991,1787660563115x542571473748957500,1787660794572x926387428979096700,AVIV ,1775125002560x755091190743302100,Recruiter Screen,Recruiter Screen,Rodrigo Gomes,Sequence,
2026-08-25 12:26:34.073,1787660598012x615819403311613800,1787660798656x351373718546937660,AVIV ,1775125002560x755091190743302100,,,Rodrigo Gomes,Sequence,
2026-08-25 12:26:34.073,1787660598012x615819403311613800,1787660798184x385991810414590700,AVIV ,1775125002560x755091190743302100,,,Rodrigo Gomes,Sequence,
2026-08-25 12:26:34.073,1787660598012x615819403311613800,1787660797600x706786218011169500,AVIV ,1775125002560x755091190743302100,Hired,Hired,Rodrigo Gomes,Sequence,
2026-08-25 12:26:34.073,1787660598012x615819403311613800,1787660795327x831834518903345400,AVIV ,1775125002560x755091190743302100,Moved to ATS,Offsite,Rodrigo Gomes,Sequence,
2026-08-25 12:26:34.073,1787660598012x615819403311613800,1787660796428x658174761284128000,AVIV ,1775125002560x755091190743302100,Offer,Offer,Rodrigo Gomes,Sequence,
2026-08-25 12:26:34.073,1787660598012x615819403311613800,1787660795687x811472369420676200,AVIV ,1775125002560x755091190743302100,Onsite,Final Interview,Rodrigo Gomes,Sequence,
2026-08-25 12:26:34.073,1787660598012x615819403311613800,1787660794482x733240871019004200,AVIV ,1775125002560x755091190743302100,Positive response,Positive Response,Rodrigo Gomes,Sequence,
2026-08-25 12:26:34.073,1787660598012x615819403311613800,1787660794935x152938122095174430,AVIV ,1775125002560x755091190743302100,Recruiter Screen,Recruiter Screen,Rodrigo Gomes,Sequence,
2026-08-25 12:26:34.158,1787660669468x664393471924289400,1787660797639x166906578644457250,AVIV ,1775125002560x755091190743302100,,,Rodrigo Gomes,Sequence,
2026-08-25 12:26:34.158,1787660669468x664393471924289400,1787660798006x357593198559266400,AVIV ,1775125002560x755091190743302100,,,Rodrigo Gomes,Sequence,
2026-08-25 12:26:34.158,1787660669468x664393471924289400,1787660797218x988966675364548400,AVIV ,1775125002560x755091190743302100,Hired,Hired,Rodrigo Gomes,Sequence,
2026-08-25 12:26:34.158,1787660669468x664393471924289400,1787660795830x637423899258697000,AVIV ,1775125002560x755091190743302100,Moved to ATS,Offsite,Rodrigo Gomes,Sequence,
2026-08-25 12:26:34.158,1787660669468x664393471924289400,1787660796757x646907462188326700,AVIV ,1775125002560x755091190743302100,Offer,Offer,Rodrigo Gomes,Sequence,
2026-08-25 12:26:34.158,1787660669468x664393471924289400,1787660796200x451593558384226300,AVIV ,1775125002560x755091190743302100,Onsite,Final Interview,Rodrigo Gomes,Sequence,
2026-08-25 12:26:34.158,1787660669468x664393471924289400,1787660794458x476792038693959940,AVIV ,1775125002560x755091190743302100,Positive response,Positive Response,Rodrigo Gomes,Sequence,
2026-08-25 12:26:34.158,1787660669468x664393471924289400,1787660795052x386722211502787500,AVIV ,1775125002560x755091190743302100,Recruiter Screen,Recruiter Screen,Rodrigo Gomes,Sequence,
2026-08-25 12:27:56.379,1787660420319x401535750024717200,1787660881384x787341609140999300,AVIV ,1775125002560x755091190743302100,,,Rodrigo Gomes,Sequence,
2026-08-25 12:27:56.379,1787660420319x401535750024717200,1787660881205x471035049879829900,AVIV ,1775125002560x755091190743302100,,,Rodrigo Gomes,Sequence,
2026-08-25 12:27:56.379,1787660420319x401535750024717200,1787660880269x682424227328670700,AVIV ,1775125002560x755091190743302100,Hired,Hired,Rodrigo Gomes,Sequence,
2026-08-25 12:27:56.379,1787660420319x401535750024717200,1787660877108x495285179195156700,AVIV ,1775125002560x755091190743302100,Moved to ATS,Offsite,Rodrigo Gomes,Sequence,
2026-08-25 12:27:56.379,1787660420319x401535750024717200,1787660879633x470174483400639600,AVIV ,1775125002560x755091190743302100,Offer,Offer,Rodrigo Gomes,Sequence,
2026-08-25 12:27:56.379,1787660420319x401535750024717200,1787660877873x141750096147761800,AVIV ,1775125002560x755091190743302100,Onsite,Final Interview,Rodrigo Gomes,Sequence,
2026-08-25 12:27:56.379,1787660420319x401535750024717200,1787660876598x522010895061310900,AVIV ,1775125002560x755091190743302100,Positive response,Positive Response,Rodrigo Gomes,Sequence,
2026-08-25 12:27:56.379,1787660420319x401535750024717200,1787660876834x143874315579000320,AVIV ,1775125002560x755091190743302100,Recruiter Screen,Recruiter Screen,Rodrigo Gomes,Sequence,
2026-08-25 12:27:56.508,1787660436799x196253066016794720,1787660880990x983261224166308100,AVIV ,1775125002560x755091190743302100,,,Rodrigo Gomes,Sequence,
2026-08-25 12:27:56.508,1787660436799x196253066016794720,1787660882047x393471577789564300,AVIV ,1775125002560x755091190743302100,,,Rodrigo Gomes,Sequence,
2026-08-25 12:27:56.508,1787660436799x196253066016794720,1787660880700x403051853404522900,AVIV ,1775125002560x755091190743302100,Hired,Hired,Rodrigo Gomes,Sequence,
2026-08-25 12:27:56.508,1787660436799x196253066016794720,1787660878638x554610178065675600,AVIV ,1775125002560x755091190743302100,Moved to ATS,Offsite,Rodrigo Gomes,Sequence,
2026-08-25 12:27:56.508,1787660436799x196253066016794720,1787660879324x127462417152836020,AVIV ,1775125002560x755091190743302100,Offer,Offer,Rodrigo Gomes,Sequence,
2026-08-25 12:27:56.508,1787660436799x196253066016794720,1787660878927x919265862642895700,AVIV ,1775125002560x755091190743302100,Onsite,Final Interview,Rodrigo Gomes,Sequence,
2026-08-25 12:27:56.508,1787660436799x196253066016794720,1787660876875x221834655391214500,AVIV ,1775125002560x755091190743302100,Positive response,Positive Response,Rodrigo Gomes,Sequence,
2026-08-25 12:27:56.508,1787660436799x196253066016794720,1787660877322x550337035792367170,AVIV ,1775125002560x755091190743302100,Recruiter Screen,Recruiter Screen,Rodrigo Gomes,Sequence,
2026-08-25 12:27:56.662,1787660448503x886403247662380400,1787660882283x238818270302358460,AVIV ,1775125002560x755091190743302100,,,Rodrigo Gomes,Sequence,
2026-08-25 12:27:56.662,1787660448503x886403247662380400,1787660882079x529179161009152960,AVIV ,1775125002560x755091190743302100,,,Rodrigo Gomes,Sequence,
2026-08-25 12:27:56.662,1787660448503x886403247662380400,1787660881409x936255815920460800,AVIV ,1775125002560x755091190743302100,Hired,Hired,Rodrigo Gomes,Sequence,
2026-08-25 12:27:56.662,1787660448503x886403247662380400,1787660878317x153988833526151230,AVIV ,1775125002560x755091190743302100,Moved to ATS,Offsite,Rodrigo Gomes,Sequence,
2026-08-25 12:27:56.662,1787660448503x886403247662380400,1787660880385x769242420607440400,AVIV ,1775125002560x755091190743302100,Offer,Offer,Rodrigo Gomes,Sequence,
2026-08-25 12:27:56.662,1787660448503x886403247662380400,1787660878851x513568125464933800,AVIV ,1775125002560x755091190743302100,Onsite,Final Interview,Rodrigo Gomes,Sequence,
2026-08-25 12:27:56.662,1787660448503x886403247662380400,1787660876948x100669879739046180,AVIV ,1775125002560x755091190743302100,Positive response,Positive Response,Rodrigo Gomes,Sequence,
2026-08-25 12:27:56.662,1787660448503x886403247662380400,1787660877285x667339627965501700,AVIV ,1775125002560x755091190743302100,Recruiter Screen,Recruiter Screen,Rodrigo Gomes,Sequence,
2026-08-25 12:27:56.754,1787660508479x301371042529075000,1787660882050x116483297226525500,AVIV ,1775125002560x755091190743302100,,,Rodrigo Gomes,Sequence,
2026-08-25 12:27:56.754,1787660508479x301371042529075000,1787660882426x112743579212242200,AVIV ,1775125002560x755091190743302100,,,Rodrigo Gomes,Sequence,
2026-08-25 12:27:56.754,1787660508479x301371042529075000,1787660881346x707677658916897200,AVIV ,1775125002560x755091190743302100,Hired,Hired,Rodrigo Gomes,Sequence,
2026-08-25 12:27:56.754,1787660508479x301371042529075000,1787660878294x951279446176353000,AVIV ,1775125002560x755091190743302100,Moved to ATS,Offsite,Rodrigo Gomes,Sequence,
2026-08-25 12:27:56.754,1787660508479x301371042529075000,1787660880271x273304285478953570,AVIV ,1775125002560x755091190743302100,Offer,Offer,Rodrigo Gomes,Sequence,
2026-08-25 12:27:56.754,1787660508479x301371042529075000,1787660879993x534741319824029630,AVIV ,1775125002560x755091190743302100,Onsite,Final Interview,Rodrigo Gomes,Sequence,
2026-08-25 12:27:56.754,1787660508479x301371042529075000,1787660876978x461172475597251100,AVIV ,1775125002560x755091190743302100,Positive response,Positive Response,Rodrigo Gomes,Sequence,
2026-08-25 12:27:56.754,1787660508479x301371042529075000,1787660877312x810404035313399000,AVIV ,1775125002560x755091190743302100,Recruiter Screen,Recruiter Screen,Rodrigo Gomes,Sequence,
2026-08-25 12:27:56.771,1787660482385x600183287405154700,1787660882125x241217220079992300,AVIV ,1775125002560x755091190743302100,,,Rodrigo Gomes,Sequence,
2026-08-25 12:27:56.771,1787660482385x600183287405154700,1787660881879x523600257200577800,AVIV ,1775125002560x755091190743302100,,,Rodrigo Gomes,Sequence,
2026-08-25 12:27:56.771,1787660482385x600183287405154700,1787660881629x276560190797823900,AVIV ,1775125002560x755091190743302100,Hired,Hired,Rodrigo Gomes,Sequence,
2026-08-25 12:27:56.771,1787660482385x600183287405154700,1787660879593x998686620155306900,AVIV ,1775125002560x755091190743302100,Moved to ATS,Offsite,Rodrigo Gomes,Sequence,
2026-08-25 12:27:56.771,1787660482385x600183287405154700,1787660881264x682975995822120800,AVIV ,1775125002560x755091190743302100,Offer,Offer,Rodrigo Gomes,Sequence,
2026-08-25 12:27:56.771,1787660482385x600183287405154700,1787660880103x728806169441757800,AVIV ,1775125002560x755091190743302100,Onsite,Final Interview,Rodrigo Gomes,Sequence,
2026-08-25 12:27:56.771,1787660482385x600183287405154700,1787660877662x702230806852944800,AVIV ,1775125002560x755091190743302100,Positive response,Positive Response,Rodrigo Gomes,Sequence,
2026-08-25 12:27:56.771,1787660482385x600183287405154700,1787660879198x801679363539641300,AVIV ,1775125002560x755091190743302100,Recruiter Screen,Recruiter Screen,Rodrigo Gomes,Sequence,
2026-08-25 12:27:56.813,1787660465670x579862064075541600,1787660882691x282606565104407170,AVIV ,1775125002560x755091190743302100,,,Rodrigo Gomes,Sequence,
2026-08-25 12:27:56.813,1787660465670x579862064075541600,1787660883120x162061075754720740,AVIV ,1775125002560x755091190743302100,,,Rodrigo Gomes,Sequence,
2026-08-25 12:27:56.813,1787660465670x579862064075541600,1787660882205x918940702340020700,AVIV ,1775125002560x755091190743302100,Hired,Hired,Rodrigo Gomes,Sequence,
2026-08-25 12:27:56.813,1787660465670x579862064075541600,1787660880104x126167011082381820,AVIV ,1775125002560x755091190743302100,Moved to ATS,Offsite,Rodrigo Gomes,Sequence,
2026-08-25 12:27:56.813,1787660465670x579862064075541600,1787660881943x464001198058070300,AVIV ,1775125002560x755091190743302100,Offer,Offer,Rodrigo Gomes,Sequence,
2026-08-25 12:27:56.813,1787660465670x579862064075541600,1787660881059x547166256399658240,AVIV ,1775125002560x755091190743302100,Onsite,Final Interview,Rodrigo Gomes,Sequence,
2026-08-25 12:27:56.813,1787660465670x579862064075541600,1787660878138x187158806069975580,AVIV ,1775125002560x755091190743302100,Positive response,Positive Response,Rodrigo Gomes,Sequence,
2026-08-25 12:27:56.813,1787660465670x579862064075541600,1787660878554x422697461031184200,AVIV ,1775125002560x755091190743302100,Recruiter Screen,Recruiter Screen,Rodrigo Gomes,Sequence,
2026-08-25 12:27:56.832,1787660547804x579149676137883100,1787660881140x454990753681446140,AVIV ,1775125002560x755091190743302100,,,Rodrigo Gomes,Sequence,
2026-08-25 12:27:56.832,1787660547804x579149676137883100,1787660882044x391754149514743200,AVIV ,1775125002560x755091190743302100,,,Rodrigo Gomes,Sequence,
2026-08-25 12:27:56.832,1787660547804x579149676137883100,1787660879955x317544261149483400,AVIV ,1775125002560x755091190743302100,Hired,Hired,Rodrigo Gomes,Sequence,
2026-08-25 12:27:56.832,1787660547804x579149676137883100,1787660878988x387115901539527550,AVIV ,1775125002560x755091190743302100,Moved to ATS,Offsite,Rodrigo Gomes,Sequence,
2026-08-25 12:27:56.832,1787660547804x579149676137883100,1787660879702x113845695230416320,AVIV ,1775125002560x755091190743302100,Offer,Offer,Rodrigo Gomes,Sequence,
2026-08-25 12:27:56.832,1787660547804x579149676137883100,1787660879389x251926962799636770,AVIV ,1775125002560x755091190743302100,Onsite,Final Interview,Rodrigo Gomes,Sequence,
2026-08-25 12:27:56.832,1787660547804x579149676137883100,1787660877311x800165565999900900,AVIV ,1775125002560x755091190743302100,Positive response,Positive Response,Rodrigo Gomes,Sequence,
2026-08-25 12:27:56.832,1787660547804x579149676137883100,1787660878700x334133109578549570,AVIV ,1775125002560x755091190743302100,Recruiter Screen,Recruiter Screen,Rodrigo Gomes,Sequence,
2026-08-25 12:27:56.887,1787660402699x728391857897184900,1787660881250x844919483828754400,AVIV ,1775125002560x755091190743302100,,,Rodrigo Gomes,Sequence,
2026-08-25 12:27:56.887,1787660402699x728391857897184900,1787660882046x525695252051402700,AVIV ,1775125002560x755091190743302100,,,Rodrigo Gomes,Sequence,
2026-08-25 12:27:56.887,1787660402699x728391857897184900,1787660880216x407521697554358100,AVIV ,1775125002560x755091190743302100,Hired,Hired,Rodrigo Gomes,Sequence,
2026-08-25 12:27:56.887,1787660402699x728391857897184900,1787660878015x561944526147672100,AVIV ,1775125002560x755091190743302100,Moved to ATS,Offsite,Rodrigo Gomes,Sequence,
2026-08-25 12:27:56.887,1787660402699x728391857897184900,1787660879949x773926653333372800,AVIV ,1775125002560x755091190743302100,Offer,Offer,Rodrigo Gomes,Sequence,
2026-08-25 12:27:56.887,1787660402699x728391857897184900,1787660879748x941080433786488700,AVIV ,1775125002560x755091190743302100,Onsite,Final Interview,Rodrigo Gomes,Sequence,
2026-08-25 12:27:56.887,1787660402699x728391857897184900,1787660877145x890884735687973600,AVIV ,1775125002560x755091190743302100,Positive response,Positive Response,Rodrigo Gomes,Sequence,
2026-08-25 12:27:56.887,1787660402699x728391857897184900,1787660877748x837981547492082800,AVIV ,1775125002560x755091190743302100,Recruiter Screen,Recruiter Screen,Rodrigo Gomes,Sequence,
